iter	Passed	Remaining
1666	26744	5342
1667	26761	5326
1668	26778	5310
1669	26795	5294
1670	26812	5279
1671	26829	5263
1672	26846	5247
1673	26862	5231
1674	26878	5215
1675	26896	5199
1676	26912	5183
1677	26930	5167
1678	26947	5151
1679	26963	5135
1680	26979	5119
1681	26994	5103
1682	27010	5087
1683	27026	5071
1684	27042	5055
1685	27057	5039
1686	27073	5023
1687	27090	5007
1688	27105	4991
1689	27122	4975
1690	27137	4958
1691	27153	4942
1692	27170	4926
1693	27186	4910
1694	27202	4894
1695	27218	4878
1696	27233	4862
1697	27248	4846
1698	27265	4830
1699	27283	4814
1700	27298	4798
1701	27315	4782
1702	27330	4766
1703	27345	4750
1704	27361	4734
1705	27377	4717
1706	27392	4701
1707	27408	4685
1708	27425	4669
1709	27440	4653
1710	27457	4637
1711	27472	4621
1712	27489	4605
1713	27505	4589
1714	27522	4573
1715	27538	4557
1716	27552	4541
1717	27568	4525
1718	27583	4509
1719	27600	4493
1720	27616	4477
1721	27634	4461
1722	27651	4445
1723	27666	4429
1724	27682	4413
1725	27698	4397
1726	27713	4380
1727	27728	4364
1728	27743	4348
1729	27758	4332
1730	27773	4316
1731	27788	4299
1732	27804	4283
1733	27822	4267
1734	27839	4252
1735	27854	4235
1736	27870	4219
1737	27892	4204
1738	27912	4189
1739	27930	4173
1740	27947	4157
1741	27964	4141
1742	27981	4125
1743	27996	4109
1744	28012	4093
1745	28027	4077
1746	28042	4061
1747	28059	4045
1748	28073	4028
1749	28089	4012
1750	28107	3997
1751	28124	3981
1752	28143	3965
1753	28160	3949
1754	28177	3933
1755	28194	3917
1756	28211	3901
1757	28228	3885
1758	28243	3869
1759	28259	3853
1760	28276	3837
1761	28293	3821
1762	28313	3806
1763	28332	3790
1764	28350	3774
1765	28368	3758
1766	28391	3743
1767	28415	3728
1768	28436	3713
1769	28453	3697
1770	28475	3682
1771	28492	3666
1772	28509	3650
1773	28526	3634
1774	28544	3618
1775	28561	3602
1776	28577	3586
1777	28594	3570
1778	28610	3554
1779	28627	3538
1780	28645	3522
1781	28661	3506
1782	28677	3490
1783	28694	3474
1784	28710	3458
1785	28728	3442
1786	28750	3426
1787	28777	3412
1788	28797	3396
1789	28815	3380
1790	28834	3364
1791	28857	3349
1792	28877	3333
1793	28905	3319
1794	28923	3303
1795	28952	3288
1796	28972	3272
1797	28997	3257
1798	29019	3242
1799	29054	3228
1800	29075	3212
1801	29102	3197
1802	29126	3182
1803	29145	3166
1804	29164	3150
1805	29182	3134
1806	29201	3118
1807	29223	3103
1808	29240	3087
1809	29269	3072
1810	29292	3056
1811	29314	3041
1812	29332	3025
1813	29353	3009
1814	29375	2994
1815	29405	2979
1816	29425	2963
1817	29445	2947
1818	29467	2932
1819	29494	2917
1820	29513	2901
1821	29530	2884
1822	29548	2868
1823	29566	2852
1824	29584	2836
1825	29601	2820
1826	29624	2805
1827	29642	2789
1828	29661	2773
1829	29680	2757
1830	29702	2741
1831	29722	2725
1832	29741	2709
1833	29765	2694
1834	29784	2678
1835	29804	2662
1836	29822	2646
1837	29839	2630
1838	29856	2613
1839	29873	2597
1840	29891	2581
1841	29911	2565
1842	29930	2549
1843	29947	2533
1844	29964	2517
1845	29983	2501
1846	30002	2485
1847	30019	2469
1848	30037	2453
1849	30055	2436
1850	30072	2420
1851	30089	2404
1852	30105	2388
1853	30122	2372
1854	30140	2355
1855	30160	2340
1856	30178	2323
1857	30196	2307
1858	30214	2291
1859	30235	2275
1860	30257	2259
1861	30272	2243
1862	30287	2227
1863	30303	2210
1864	30319	2194
1865	30339	2178
1866	30357	2162
1867	30376	2146
1868	30391	2130
1869	30409	2114
1870	30425	2097
1871	30442	2081
1872	30458	2065
1873	30473	2048
1874	30490	2032
1875	30505	2016
1876	30520	2000
1877	30536	1983
1878	30552	1967
1879	30567	1951
1880	30582	1934
1881	30597	1918
1882	30612	1902
1883	30627	1885
1884	30644	1869
1885	30663	1853
1886	30682	1837
1887	30705	1821
1888	30725	1805
1889	30745	1789
1890	30763	1773
1891	30782	1757
1892	30803	1741
1893	30820	1724
1894	30837	1708
1895	30856	1692
1896	30874	1676
1897	30894	1660
1898	30914	1644
1899	30933	1628
1900	30950	1611
1901	30968	1595
1902	30985	1579
1903	31002	1563
1904	31022	1547
1905	31039	1530
1906	31056	1514
1907	31074	1498
1908	31090	1482
1909	31105	1465
1910	31122	1449
1911	31138	1433
1912	31156	1416
1913	31174	1400
1914	31193	1384
1915	31211	1368
1916	31237	1352
1917	31261	1336
1918	31289	1320
1919	31308	1304
1920	31328	1288
1921	31349	1272
1922	31368	1256
1923	31390	1239
1924	31408	1223
1925	31428	1207
1926	31448	1191
1927	31470	1175
1928	31490	1159
1929	31507	1142
1930	31524	1126
1931	31544	1110
1932	31562	1093
1933	31586	1077
1934	31617	1062
1935	31641	1045
1936	31669	1030
1937	31700	1014
1938	31722	997
1939	31742	981
1940	31763	965
1941	31791	949
1942	31812	933
1943	31832	916
1944	31849	900
1945	31865	884
1946	31882	867
1947	31899	851
1948	31916	835
1949	31932	818
1950	31948	802
1951	31965	786
1952	31985	769
1953	32005	753
1954	32024	737
1955	32045	720
1956	32064	704
1957	32081	688
1958	32099	671
1959	32117	655
1960	32138	639
1961	32156	622
1962	32174	606
1963	32193	590
1964	32211	573
1965	32226	557
1966	32244	540
1967	32260	524
1968	32280	508
1969	32305	491
1970	32327	475
1971	32346	459
1972	32365	442
1973	32384	426
1974	32402	410
1975	32419	393
1976	32438	377
1977	32455	360
1978	32473	344
1979	32489	328
1980	32510	311
1981	32531	295
1982	32548	279
1983	32566	262
1984	32581	246
1985	32597	229
1986	32613	213
1987	32628	196
1988	32644	180
1989	32663	164
1990	32681	147
1991	32698	131
1992	32717	114
1993	32732	98
1994	32750	82
1995	32768	65
1996	32785	49
1997	32802	32
1998	32820	16
1999	32838	0
